ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
73433,"Tomodachi, nanoni","Josei, Romance",0,on_hold,6.47,17298,26506
90724,Tomogui,"Horror, Mystery",0,reading,,38329,30428
109609,Tomogui Kyoushitsu,"Horror, School, Shounen",0,reading,5.28,20815,3278
16931,Tomorrows,"Fantasy, Shounen, Supernatural",0,on_hold,,23494,30886
181804,Tomoshibi no Otr,"Action, Adventure, Fantasy, Shounen",0,reading,7.05,8337,9355
13188,Tonari no Atashi,"Drama, Romance, School, Shoujo",6,completed,7.5,3031,1719
118741,Tonari no Furi-san ga Tonikaku Kowai.,"Comedy, Romance, School, Shounen",0,reading,7.16,6822,1001
13702,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo",8,completed,8.1,609,130
22632,Tonari no Kanata,"Mystery, Supernatural",0,on_hold,6.9,10816,14770
22046,Tonari no Kashiwagi-san,"Comedy, Romance, School",7,completed,7.22,5916,844
17213,Tonari no Koigataki: Wagamama Icchan Yowamushi Hiro-kun,"Romance, School, Shoujo",5,completed,6.82,12129,5092
93269,Tonari no Kyuuketsuki-san,"CGDCT, Comedy",0,on_hold,7.33,4608,5187
71661,Tonari no Nanige-san,"Comedy, Slice of Life",0,on_hold,7.17,6654,19999
47134,Tonari no Oniko,"Comedy, Mythology, Seinen, Supernatural",0,on_hold,,37531,26934
86156,Tonari no Robot,"Girls Love, Sci-Fi, Shoujo",0,on_hold,7.26,5410,9782
126140,Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakattekuru ga Itsunomanika Kaeriuchi ni Shiteita,"Comedy, Romance, School",0,reading,6.24,19194,2941
173412,Tonari no Seki no Yankee Shimizu-san ga Kami wo Kuroku Sometekita,"Comedy, Delinquents, Romance, School, Shounen",0,reading,6.85,11707,7407
28091,Tonari no Seki-kun,"Comedy, School, Seinen",9,reading,7.68,1879,1002
111185,Tonari wa Nani wo Kuu Hito zo,"Comedy, Gourmet, Romance, Shoujo, Slice of Life",0,reading,7.37,4216,5419
115366,Tonari wa Nani wo Kuu Hito zo: Horoyoi,"Comedy, Gourmet, Romance, Slice of Life",0,reading,7.34,4478,10404
101877,Tondemo Skill de Isekai Hourou Meshi,"Adventure, Fantasy, Gourmet, Isekai",0,reading,7.68,1889,7066
105747,Tondemo Skill de Isekai Hourou Meshi,"Adventure, Comedy, Fantasy, Gourmet, Isekai",0,on_hold,7.54,2757,755
73311,Tonegawa Lilika no Laboratory,"Romance, School, Shoujo",0,reading,,46214,29713
100035,Tongari Boushi no Atelier,"Fantasy, Seinen",0,on_hold,8.66,68,128
112589,Tonikaku Kawaii,"Comedy, Romance, Shounen",0,reading,8.16,502,181
91665,Too Much Pain,"Drama, Romance, Seinen",0,reading,,38513,20447
124154,Toorigakari ni One Point Advice shiteiku Type no Yankee,Comedy,0,reading,7.85,1171,1806
4368,Toradora!,"Drama, Love Polygon, Romance, School",0,reading,8.01,761,470
20596,Toraneko Folklore,"Action, Fantasy, School, Shounen, Supernatural",0,reading,7.09,7743,13146
41421,Torch Song Ecology,"Josei, Supernatural",0,on_hold,,37087,27001
82373,Tori Kissa!,"Comedy, Fantasy, Seinen",0,on_hold,7.37,4208,14310
41527,Toriaezu Chikyuu ga Horobiru Mae ni,"Comedy, Josei, Romance, Sports, Supernatural",0,on_hold,6.95,9935,20038
80787,Toridori Renka,"Josei, Romance",0,on_hold,,47100,48096
11221,Torikago Gakkyuu,"Mystery, Psychological, Supernatural",2,dropped,7.06,8294,14183
42005,Torikago no Tsugai,"Drama, Mystery, Psychological",5,completed,6.84,11833,3512
14499,Torikagosou no Kyou mo Nemutai Juunin-tachi,"Romance, Shoujo, Slice of Life",6,completed,7.67,1969,1679
27719,Torikagosou no Kyou mo Nemutai Juunin-tachi,"Drama, Romance, Slice of Life",0,reading,7.52,2912,18373
7887,Toriko,"Action, Adventure, Comedy, Fantasy, Gourmet, Shounen",7,completed,7.63,2169,384
16592,Toriko no Onnanoko (15 Sai),"Comedy, Ecchi, Romance, Seinen",2,completed,5.96,20251,17115
100244,Toriko no Toriko,"Romance, Shoujo",0,completed,6.31,18757,29115
176232,Toshi Densetsu-senpai,"Comedy, Shounen",0,reading,6.92,10550,15931
89716,Toshishita no Otokonoko,"Comedy, Romance, School, Shoujo",5,completed,7.16,6756,3436
123094,Toshiue Elite Onna Kishi ga Boku no Mae de dake Kawaii,"Comedy, Fantasy, Romance",0,reading,6.81,12387,2197
110771,Toshokan no Daimajutsushi,"Fantasy, Seinen",0,reading,8.4,223,839
7630,Toshokan Sensou: Love & War,"Action, Adult Cast, Military, Romance, Sci-Fi, Shoujo",0,reading,7.99,789,2735
111315,Totsu Nee!,"Comedy, Romance, Shounen",0,on_hold,,49292,40390
23843,Totsugami,"Seinen, Supernatural",0,reading,6.89,11030,7482
93972,Totsukuni no Shoujo,"Fantasy, Shounen",0,reading,8.32,291,195
73531,"Totsuzen desu ga, Ashita Kekkon Shimasu","Drama, Josei, Romance, Slice of Life",0,reading,7.46,3331,3262
115369,Tou no Kanri wo Shitemiyou,"Adventure, Fantasy, Harem",0,reading,7.12,7352,2467
121042,Toubousha Elio,"Action, Drama, Historical, Shounen",0,reading,6.58,15808,15169
123988,Toudoku ni Ita,"Action, Historical, Military, Seinen, Suspense",0,reading,,51461,24584
57809,Toufuu (Fu)Kenbunroku,"Comedy, Shounen, Slice of Life",7,completed,6.63,15054,24674
127436,Tougen Anki,"Action, Fantasy, Mythology, Shounen",0,on_hold,7.12,7367,753
35591,Touhai,"Drama, Psychological, Seinen, Strategy Game",0,on_hold,6.72,13696,19097
109907,Toumei Ningen no Hone,"Drama, Psychological, Shounen, Supernatural",5,completed,7.57,2539,2796
62497,Toumei Ningen no Koi,"Romance, Shoujo",2,completed,7.35,4361,8395
89674,Toumei Ningen no Tsukurikata,"Drama, Psychological, Romance, Shounen, Supernatural",0,on_hold,6.93,10288,7229
62991,Tounan Kadobeya,"Drama, Josei, Romance",0,reading,,45110,30130
75529,Touzouku to Houseki Shoujo,"Fantasy, Romance, Shoujo",6,completed,7.08,8014,15605
24123,Tramp.,"Action, Adventure, Comedy, Fantasy, Josei",0,reading,,35705,33883
61561,Trans Trans,"Action, Comedy, Ecchi, Sci-Fi, Seinen",0,on_hold,6.44,17554,18272
30457,Transfer Student Storm Bringer,"Action, Comedy, School, Seinen",5,completed,7.6,2357,2913
112336,Trap Heroine,"Comedy, Romance, School",0,dropped,6.45,17437,5645
45998,Trauma Quantum,"Action, Comedy, Sci-Fi, Shounen, Supernatural",0,on_hold,,37458,25978
11557,Traumeister,"Action, Comedy, Shounen",0,on_hold,6.77,13007,18616
69811,Tremolo Letra,"Romance, School, Shoujo",4,completed,6.51,16709,16179
89276,Trench Flowers,"Action, Drama, Seinen",0,on_hold,,37948,33904
8647,Tribal 12,"Action, Adventure, Fantasy, Sci-Fi, Shounen, Supernatural",0,on_hold,6.95,9967,19083
94090,Trick or Kiss,"Romance, Shoujo",3,completed,6.26,19066,21968
703,Trigun,"Action, Adult Cast, Adventure, Comedy, Sci-Fi, Shounen",6,completed,7.72,1674,455
704,Trigun Maximum,"Action, Adult Cast, Adventure, Award Winning, Comedy, Drama, Sci-Fi, Seinen",0,reading,8.27,357,601
556,Trinity Blood,"Action, Drama, Fantasy, Horror, Sci-Fi, Shoujo, Vampire",0,reading,7.8,1375,1051
86336,Trinity Seven: 7-nin no Mashotsukai The Novel,"Action, Comedy, Fantasy, School, Shounen",0,reading,7.46,3335,13354
93698,Trinity Seven: Levi Ninden,"Action, Fantasy, Shounen",0,reading,7.22,5903,9910
104333,Trinity Seven: Liese Chronicle,"Fantasy, Shounen",0,on_hold,7.18,6550,13143
20694,Tripeace,"Action, Comedy, Drama, Fantasy, Shounen",5,completed,7.35,4373,3345
47549,True Love,"Drama, Romance, Shoujo",0,on_hold,7.24,5750,2807
31925,Tsubaki-chan no Nayamigoto,Shoujo,0,on_hold,7.23,5772,19805
89562,Tsubaki-chou Lonely Planet,"Drama, Romance, Shoujo",0,on_hold,8,771,375
35147,Tsubakikan no Utsukushi Sugiru Garçon,"Romance, Shoujo",5,completed,6.48,17182,12383
64269,Tsubasa to Hotaru,"Comedy, Romance, School, Shoujo",0,on_hold,7.39,3996,1512
9,Tsubasa: RESERVoir CHRoNiCLE,"Action, Adventure, Drama, Fantasy, Shounen",8,completed,8.29,326,199
74339,Tsubasa: WoRLD CHRoNiCLE - Niraikanai-hen,"Action, Adventure, Drama, Fantasy, Shounen",6,completed,7.69,1859,2809
86232,Tsubasa: WoRLD CHRoNiCLE - Niraikanai-hen Shucchouban,"Action, Fantasy, Shounen",6,completed,7.22,6022,12549
131924,Tsue to Tsurugi no Wistoria,"Action, Fantasy, School, Shounen",0,reading,7.8,1368,1212
82093,Tsugihagi na Kanojo,"Psychological, Romance, Seinen",4,completed,6.23,19244,14564
14369,Tsugumomo,"Action, Comedy, Erotica, School, Seinen, Supernatural",0,reading,7.72,,609
139630,Tsui no Taimashi: Ender Geister,"Action, Supernatural",0,reading,7.55,2661,4370
137775,"Tsuihou sareta Ochikobore, Henkyou de Ikinuite S-Rank Taimashi ni Nariagaru","Action, Adventure, Fantasy",0,reading,6.21,19398,18253
142942,"Tsuihou sareta Onimotsu Tamer, Sekai Yuiitsu no Necromancer ni Kakusei suru","Adventure, Fantasy",0,reading,6.32,18661,9075
140514,Tsuihou sareta S-kyuu Kanteishi wa Saikyou no Guild wo Tsukuru,"Adventure, Fantasy",0,reading,6.01,20144,10076
147799,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,"Action, Adventure, Fantasy, Isekai, Reincarnation, Video Game",0,reading,6.83,11940,3342
108639,Tsuiraku JK to Haijin Kyoushi,"Comedy, Drama, Romance, School, Shoujo",0,reading,7.87,1115,1061
67175,Tsuiteru Kanojo.,"Ecchi, Romance, Seinen",0,on_hold,6.27,19010,6819
84803,Tsujiura-san to Chupacabra,"Comedy, Romance, School, Shounen",4,completed,6.43,17692,4546
126141,"Tsuki 50-man Morattemo Ikigai no Nai Tonari no Oneesan ni 30-man de Yatowarete ""Okaeri"" tte Iu Oshigoto ga Tanoshii","Comedy, Romance",0,reading,6.37,18252,3733
95165,Tsuki ga Kirei desu ne,"Fantasy, Girls Love, Romance",0,on_hold,7.5,2997,5867
90117,Tsuki ga Michibiku Isekai Douchuu,"Adventure, Fantasy, Isekai",0,reading,7.78,1432,443
90118,Tsuki ga Michibiku Isekai Douchuu,"Adventure, Fantasy, Isekai",0,reading,7.95,866,2070
73785,Tsuki ni Tsubame to Migi ni Kage,Shoujo,0,on_hold,,46270,62375
41957,Tsuki no Sango,"Drama, Sci-Fi",0,on_hold,7.6,2360,7979
41103,Tsuki no Shizumu made,"Drama, Shoujo",5,completed,6.56,16108,19154
64419,Tsuki to Taiyou no Piece,"Romance, School, Shoujo",0,on_hold,6.47,17296,19769
26690,Tsuki Tsuki!,"Comedy, Ecchi, Harem, Romance, Supernatural",4,completed,7.26,5471,13635
44591,Tsukikage Baby,"Drama, Josei, Romance",7,completed,7.38,4147,9492
55197,Tsukimizuki Rikai no Tantei Satsujin,"Drama, Mystery",0,on_hold,6.9,10795,11657
68437,Tsukiyo ni Sasowarete,"Romance, Shoujo, Slice of Life",4,on_hold,6.45,17544,18700
11834,Tsukiyo no Toratsugumi,"Fantasy, Romance, Seinen",0,on_hold,7.14,7118,11729
70199,Tsukiyoda Sadame no Sekai no Sukuikata,"Comedy, School, Shounen, Supernatural",0,reading,6.82,12206,16489
95352,Tsukiyogarasu to Seinaru Yoru: Shikkoku no Kiseki,"Romance, Shoujo",4,completed,6.23,19286,27428
457,Tsukiyomi,"Comedy, Ecchi, Romance, Seinen, Supernatural, Vampire",0,reading,7.16,6709,6423
121553,"Tsuma, Shougakusei ni Naru.","Comedy, Reincarnation, Romance, Seinen",0,reading,7.63,2202,2627
113748,Tsumasakidachi no Alice,"Romance, Shoujo",0,reading,6.53,16539,17939
15040,Tsumi to Bachi,"Drama, Shoujo, Supernatural",0,on_hold,,23092,42739
19323,Tsumi to Batsu: A Falsified Romance,"Drama, Psychological, Seinen",7,completed,7.4,3911,3359
107078,Tsumi to Kai,"Drama, Erotica, Psychological, School, Seinen",0,reading,6.45,,1805
117421,Tsun-Ama na Kareshi,"Comedy, Romance, Slice of Life",0,reading,7.51,2986,4125
120908,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,"Comedy, Fantasy, Romance, Shoujo, Villainess",0,reading,7.7,1809,2978
139937,Tsurenai hodo Aokute Azatoi kurai ni Akai,"Drama, Psychological, Romance, Seinen",0,reading,7.08,7984,9883
136683,Tsurenai Kanojo no Hitorijime,"Romance, School",0,reading,7.39,4039,4536
58027,Tsurezure Children,"Comedy, Romance, School, Shounen",0,reading,8.21,430,290
15083,Tsuri Chichi Nagisa,"Drama, Ecchi, Harem, Romance, School, Seinen",0,on_hold,6.41,17866,16440
39713,Tsurugi no Joou to Rakuin no Ko,"Action, Drama, Fantasy, Romance",0,reading,7.12,7402,23063
43519,Tsurugi no Joou to Rakuin no Ko,"Action, Drama, Fantasy, Romance, Seinen",0,reading,6.3,18789,21918
97648,Tsurugi no Nai,"Fantasy, Shounen",3,completed,6.46,17368,23314
63775,Tsurutsuru to Zarazara no Aida,"Comedy, Romance, Seinen, Slice of Life",7,completed,7.35,4362,4881
73695,Tsutau,Seinen,5,completed,,46259,41648
109849,Tsuujou Kougeki ga Zentai Kougeki de 2-kai Kougeki no Okaasan wa Suki desu ka?,"Adventure, Comedy, Fantasy",0,reading,6.09,19879,4558
92626,Tsuyokute Kakkoii Joshi wa Suki desu ka?,"Comedy, Sports",0,on_hold,,38803,32819
74283,Tsuyokute New Saga,"Adventure, Fantasy, Time Travel",0,reading,7.19,6301,737
74287,Tsuyokute New Saga,"Adventure, Fantasy, Time Travel",0,reading,7.28,5160,10063
2413,Tubame Syndrome,"Comedy, Ecchi, Romance, Sci-Fi, Shounen",4,completed,7.03,8669,9411
99046,Twin Role,"Comedy, Romance, School, Shoujo",5,completed,6.77,12958,10907
18988,Twinkle Crusaders Go Go!,"Comedy, Ecchi, Romance, Shounen",0,reading,,34336,25665
42497,Twinkle Loop☆Story,"Comedy, Fantasy, Romance, Shoujo, Supernatural",5,completed,,37173,40707
95292,U,"Horror, Romance, Sci-Fi",5,completed,6.19,19493,21304
88670,U12,"Seinen, Suspense",0,on_hold,4.83,20863,6028
103900,U19,"Action, Drama, Shounen, Super Power",0,reading,5.76,20541,6286
94518,Ubau Mono Ubawareru Mono,"Action, Adventure, Fantasy, Harem, Isekai, Romance",0,reading,7.27,5379,7858
99410,Ubau Mono Ubawareru Mono,"Action, Adventure, Fantasy, Harem, Isekai, Romance",0,reading,6.9,10877,2302
85709,Ubawareta Kiss,"Romance, School, Shoujo",5,completed,6.21,19376,23207
70179,Ubume no Natsu,"Mystery, Psychological, Seinen, Supernatural",0,on_hold,7.63,2190,6985
50347,Uchi no Heika ga Shinmai de.,"Fantasy, Romance, Shoujo",0,reading,7.11,7545,8196
114516,Uchi no Hentai Maid ni Osowareteru,"Comedy, Romance",0,reading,6.26,19093,5278
86870,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Childcare, Fantasy",0,reading,7.73,1633,3304
100127,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Childcare, Fantasy",0,reading,7.66,2007,1153
111450,Uchi no Kore ga Kore na mon de.,"Romance, School",0,reading,,49334,21940
100615,Uchi no Maid ga Uzasugiru,"Comedy, Girls Love",0,reading,6.58,15832,6850
52169,Uchi no Maid wa Futeikei,"Comedy, Slice of Life, Supernatural",0,reading,,37847,43040
80711,Uchi no Maou Kamimasen yo,"Comedy, Slice of Life, Supernatural",6,completed,7.39,4000,4235
132456,Uchi no Ojousama ga Hametsu End shika Nai Akuyaku Reijou no You nanode Ore ga Kyuusai Shitai to Omoimasu.,"Comedy, Fantasy, Romance, Villainess",0,reading,6.38,18154,14056
155648,Uchi no Ojousama no Hanashi wo Kiite Kure: Akuyaku Reijou Kouryaku Kiroku,"Action, Fantasy, Romance, Villainess",0,reading,6.31,18749,11775
106845,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?","Drama, Seinen",6,completed,6.63,15128,7918
77273,Uchiha Sasuke no Sharingan Den,"Action, Comedy, Martial Arts, Shounen, Super Power",0,on_hold,7,9154,6181
14483,Uchuu Kyoudai,"Adult Cast, Award Winning, Drama, Sci-Fi, Seinen, Space, Workplace",0,reading,8.74,52,467
108358,Uchuu no Hate no Mannaka no,"Romance, School, Shoujo",0,reading,6.92,10541,7907
95602,Uchuu no Profile,"Drama, Sci-Fi, Seinen, Space",0,on_hold,7.04,8625,24286
109403,Uchuu Senkan Tiramisù,"Award Winning, Comedy, Mecha, Sci-Fi, Space",0,reading,,48726,25848
50203,Ue kara Kataomoi,"Romance, School, Shoujo",5,completed,6.98,9551,5695
94877,Ueno-san wa Bukiyou,"Comedy, Love Status Quo, Romance, School, Seinen",0,on_hold,6.93,10294,3253
81915,Ultimate Antihero,"Action, Fantasy",0,reading,6.85,11615,11923
93322,Ultimate Antihero,"Action, Fantasy",4,completed,6.34,18544,3892
86975,Ultra Battle Satellite,"Action, Comedy, Martial Arts, Shounen",0,on_hold,6.73,13666,14978
23337,Ultrabaroque Deprogrammer,"Drama, Psychological, Sci-Fi, Seinen",0,reading,,35498,21639
129553,"Umarekawatta ""Kensei"" wa Raku wo Shitai","Action, Fantasy, Isekai, Reincarnation, School",0,reading,6.3,18811,4091
114043,"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka",Romance,0,reading,8.59,104,595
74789,Umareru Kachi no Nakatta Jibun ga Anna no Tame ni Dekiru Ikutsuka no Koto,"Drama, Psychological, Romance, School, Supernatural, Time Travel",3,completed,5.53,20739,5193
50357,Ume ni Uguisu,"Romance, School, Shoujo",5,completed,6.75,13330,22351
58229,Umehara: To Live Is to Game,"Action, Slice of Life",0,on_hold,,44586,34864
71701,Umi no Cradle,"Adventure, Childcare, Historical, Seinen",6,completed,7.31,4873,5926
17353,Umibe no Onnanoko,"Drama, Erotica, Psychological, School",0,reading,7.19,,184
3749,Umineko no Naku Koro ni - Episode 1: Legend of the Golden Witch,"Comedy, Drama, Horror, Mystery, Psychological, Supernatural",6,completed,7.79,1408,558
9547,Umineko no Naku Koro ni - Episode 2: Turn of the Golden Witch,"Drama, Horror, Mystery, Psychological, Supernatural",7,completed,7.74,1613,1131
16081,Umineko no Naku Koro ni - Episode 3: Banquet of the Golden Witch,"Drama, Horror, Mystery, Psychological, Shounen",7,completed,8.36,262,1189
16144,Umineko no Naku Koro ni - Episode 4: Alliance of the Golden Witch,"Drama, Horror, Mystery, Mythology, Psychological",6,completed,8.29,333,1284
21498,Umineko no Naku Koro ni Chiru - Episode 5: End of the Golden Witch,"Drama, Fantasy, Horror, Mystery, Psychological, Shounen, Supernatural, Suspense",7,completed,8.51,141,1217
21499,Umineko no Naku Koro ni Chiru - Episode 6: Dawn of the Golden Witch,"Drama, Horror, Mystery, Shounen, Supernatural",6,completed,8.44,193,1435
23900,Umineko no Naku Koro ni Chiru - Episode 7: Requiem of the Golden Witch,"Drama, Mystery, Psychological, Shounen, Supernatural, Suspense",0,reading,8.63,83,1276
118188,Umisaki Lilac,Romance,0,reading,7.13,7189,16412
73363,Umwelt,"Action, Sci-Fi, Supernatural",8,completed,6.88,11153,13499
33707,Un-Go: Inga-ron,"Mystery, Supernatural",4,completed,6.61,15447,18697
97051,Unbalance School Life,"Comedy, Magical Sex Shift, Romance, School, Sci-Fi, Seinen",5,completed,5.79,20512,9866
61635,Uncanny Brains,"Action, Sci-Fi, Seinen",0,reading,6.48,17164,17611
9886,Undead,"Romance, Seinen",0,on_hold,6.45,17502,13154
80849,Undeadman,"Comedy, Sci-Fi",0,on_hold,6.07,19980,18186
41577,Under Prin,"Action, Comedy, Drama, Ecchi, Mystery, Mythology, Supernatural",0,on_hold,6.68,14444,6934
117575,Undine wa Kyou mo Koi wo Suru ka?,"Comedy, Fantasy, Romance, Shounen",0,reading,6.97,9722,7493
79145,Union!,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",0,on_hold,6.91,10570,14830
40855,Unknown,"Action, Shounen, Supernatural",5,completed,6.81,12257,26692
130524,Unnamed Memory,"Adventure, Fantasy, Romance",0,reading,7.47,3247,3679
81913,Uno x Uno,"School, Shoujo",6,completed,6.64,14952,23818
72233,Unubore Heart's Cry,"Romance, School, Shoujo",0,reading,6.77,12879,24700
16542,Upotte!!,"Action, Comedy, Military, School, Shounen",0,reading,7.03,8692,6404
57765,UQ Holder!,"Action, Fantasy, Sci-Fi, Shounen",0,reading,7.45,3406,331
79077,"Urami Koi, Koi, Urami Koi.","Action, Comedy, Romance, Shounen, Supernatural",0,on_hold,7.72,1698,1386
106936,Urami-san wa Kyou mo Ayaui,"Comedy, Romance, School",0,reading,6.26,19076,14779
109910,Uramichi Oniisan,"Adult Cast, Comedy, Gag Humor, Showbiz, Workplace",0,reading,7.85,1167,1484
86327,Urara Meirochou,"CGDCT, Comedy, Fantasy, Seinen, Slice of Life",0,reading,7.78,1424,4459
34667,Urasai,"Comedy, Ecchi, Romance, Seinen, Supernatural",0,reading,6.54,16427,15506
110766,Urasekai Picnic,"Action, Fantasy, Mystery, Shounen",0,on_hold,7.83,1254,2682
100217,Uratarou,"Action, Fantasy, Historical, Seinen, Supernatural",5,completed,6.87,11285,1448
76517,Urthotics,"Action, Seinen",0,reading,,46614,38292
117541,Uruha no Sekai de Arisugawa,"Action, Adventure, Comedy, Magical Sex Shift, Shounen",0,reading,,50392,35023
111377,Urushiha Sarara wa Koi nado Shinai!,"Comedy, Romance, School, Seinen",0,reading,6.57,15914,9511
3468,Usagi Drop,"Childcare, Comedy, Drama, Josei, Slice of Life",8,completed,6.98,9567,374
45845,Usagi no Tsuno,"Fantasy, School, Seinen",0,on_hold,,37448,42299
44317,Usagi Souzoku,"Fantasy, Seinen",0,reading,,37296,40581
93183,Usagi-kun no Shitsukekata.,"Comedy, School, Shoujo",0,on_hold,6.82,12055,21181
89553,Usemono Yado,"Drama, Shoujo",6,completed,7.99,799,2200
7747,Ushio to Tora,"Action, Award Winning, Comedy, Mythology, Shounen, Supernatural",8,completed,7.83,1245,2267
106939,Ushiro: Fukigen na Shinigami.,"Horror, Mystery, Supernatural",3,completed,,43485,28128
51069,Uso Kano,"Romance, School, Shoujo",0,on_hold,7.32,4765,5163
9982,Usogui,"Action, High Stakes Game, Psychological, Seinen, Strategy Game",0,reading,8.61,97,378
99575,Usotoki Rhetoric,"Historical, Mystery, Romance, Shoujo",7,completed,7.83,1234,3050
49741,Usotsuki Boyfriend,"Romance, School, Shoujo",0,on_hold,7.16,6706,6317
68805,Usotsuki Chocolate Syrup,"Romance, School, Shoujo",5,completed,6.61,15426,32391
51245,Usotsuki Engage,"Comedy, Fantasy, Romance, Shoujo",5,on_hold,6.47,17327,6458
19111,Usotsuki Lily,"Comedy, Crossdressing, Romance, School, Shoujo",6,completed,7.58,2479,1183
24190,Usotsuki Mii-kun to Kowareta Maa-chan,"Mystery, Psychological, Romance",0,reading,7.35,4376,11771
22518,Usotsuki Mii-kun to Kowareta Maa-chan: Totteoki no Uso,"Mystery, Psychological, Romance, Seinen",7,completed,7.19,6358,1706
8606,Usotsuki na Gemini,"Romance, Shoujo, Sports",6,completed,6.68,14341,22069
88252,Usotsuki na Pierce,"Romance, Shoujo",5,completed,6.89,11019,9490
75561,Usotsuki Ouji to Nisemono Kanojo,"Romance, Shoujo",0,on_hold,7.05,8344,3952
41109,Usotsuki Planet,"Comedy, Romance, Sci-Fi, Shoujo",6,completed,7.21,6051,7578
132078,Usotsuki Satsuki wa Shi ga Mieru,"Horror, School, Supernatural",0,reading,7.5,3049,1941
111343,Utakata Dialog,"Comedy, Romance, Shoujo, Slice of Life",5,completed,7.16,6814,8757
55215,Utsuro no Hako to Zero no Maria,"Action, Drama, Horror, Mystery, Psychological, Romance, School, Supernatural, Suspense",9,completed,8.68,67,139
41893,Uwagaki,"Comedy, Romance, Sci-Fi, Seinen",6,completed,7.42,3684,2740
7431,Uwasa no Kanojo,"Comedy, Romance, School",4,completed,6.95,9965,13334
619,Uwasa no Midori-kun!!,"Crossdressing, Drama, Romance, Shoujo, Sports, Team Sports",7,completed,7.48,3177,1872
436,Uzumaki,"Drama, Horror, Seinen, Supernatural",6,completed,8.16,495,31
98759,V no Diavolo,"Comedy, Shounen, Supernatural",6,completed,6.5,16967,31031
656,Vagabond,"Action, Adventure, Award Winning, Historical, Samurai, Seinen",0,reading,9.27,3,13
1076,Vagrant Soldier Ares,"Action, Adventure, Drama",6,completed,8.12,567,1230
64929,Valkyrja Engine,"Action, Ecchi, Harem, Mecha, School, Sci-Fi, Shounen",0,reading,6.41,17888,14626
16735,Vamp!,"Comedy, Fantasy, Horror, Vampire",6,completed,7.58,2466,8921
976,Vampire Juujikai,"Shounen, Supernatural, Vampire",7,completed,8.01,757,1650
618,Vampire Knight,"Drama, Love Polygon, Mystery, Romance, School, Shoujo, Supernatural, Vampire",6,completed,7.41,3827,157
59505,Vampire Knight: Memories,"Romance, Shoujo, Vampire",0,reading,7.53,2825,2951
29741,Vanilla Spider,"Action, Fantasy, Horror, Sci-Fi, Shounen",0,reading,6.88,11065,9418
93875,Vanishing Starlight,"Drama, Mystery, Shounen",0,on_hold,,39220,26787
93753,Vanitas no Karte,"Fantasy, Historical, Shounen, Urban Fantasy, Vampire",0,reading,8.47,175,237
1962,Variante,"Action, Drama, Horror, Mystery, Sci-Fi, Shounen, Supernatural",5,completed,7.22,5949,1488
98295,Vector Ball,"Fantasy, School, Shounen",0,reading,6.22,19364,16322
64917,Venomania-kou no Kyouki,"Drama, Fantasy, Harem, Historical, Shoujo, Supernatural",4,completed,6.28,18923,19915
3329,Venus Capriccio,"Romance, School, Shoujo",6,completed,7.58,2452,2574
75459,Vered no Rosemary,"Fantasy, Romance, Shoujo",5,completed,6.51,16712,34114
10249,Veritas,"Action, Comedy, Drama, Ecchi, Martial Arts, School, Shounen, Super Power, Supernatural",5,completed,7.52,2897,1067
39617,Vermillion,"Action, Mythology, Seinen, Supernatural",0,on_hold,6.8,12467,19289
87119,Vermillion: Akaki Goukyuu no Étranger,Fantasy,0,reading,,48116,31071
49587,Vetsunova,"Comedy, Ecchi, Sci-Fi, Seinen, Video Game",6,completed,6.03,20099,25689
99949,Vigilante: Boku no Hero Academia Illegals,"Action, Shounen, Super Power",0,reading,7.62,2225,353
642,Vinland Saga,"Action, Adventure, Award Winning, Drama, Historical, Seinen",8,reading,9.08,7,17
105182,Violence Action,"Action, Suspense",0,reading,7.21,6081,4130
98930,Violet Evergarden,"Drama, Fantasy",0,reading,8.64,80,628
61651,Virgin Blood: Hiiro no Bansan,"Romance, Shoujo, Supernatural, Vampire",4,completed,6.45,17539,6308
59169,Vivid Cherry,"Romance, School, Shoujo",5,completed,6.83,11970,5715
48687,Vividred Operation,"Action, Sci-Fi",0,on_hold,,37631,21737
128833,VRMMO de Summoner Hajimemashita,"Action, Adventure, Comedy, Fantasy, Video Game",0,reading,6.3,18809,12143
56063,Vs Earth,"Action, Sci-Fi, Shounen, Super Power, Supernatural",0,reading,6.25,19163,16220
99892,Vulgar Bingo,"Action, Comedy, Seinen, Supernatural",0,reading,,40966,36602
58029,W x Y,"Comedy, Drama, Romance, Seinen",0,on_hold,6.72,13671,11768
118425,Waga Gyouyuu ni Furueyo Tenchi: Alexis Teikoku Kouryuuki,"Action, Drama, Fantasy, Military",0,reading,6.75,13281,12417
